SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 12% ALC,PF 17%,PF 17% ALC,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 19% ALC,"PF 19,5%","PF 19,5% ALC",PF 20%,PF 20% ALC,"PF 20,5%",PF 21%,PF 21% ALC,PF 22%,PF 22% ALC,PMC Sem Imposto,PMC 0%,PMC 12%,PMC 12% ALC,PMC 17%,PMC 17% ALC,"PMC 17,5%","PMC 17,5% ALC",PMC 18%,PMC 18% ALC,PMC 19%,PMC 19% ALC,"PMC 19,5%","PMC 19,5% ALC",PMC 20%,PMC 20% ALC,"PMC 20,5%",PMC 21%,PMC 21% ALC,PMC 22%,PMC 22% ALC,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),COMERCIALIZAÇÃO 2022,TARJA,DESTINAÇÃO COMERCIAL 
IODETO DE POTÁSSIO,00.394.429/0099-14,LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA,519624070003807,1123300500018,7898223501519,    -     ,    -     ,LAQFA - IODETO DE POTÁSSIO,130 MG COM CX 50 ENV AL X 10,V3X - TODOS OS OUTROS PRODUTOS TERAPÊUTICOS,Específico,Regulado,1105.93,1105.93,1256.74,1256.74,1332.45,1332.45,1340.52,1340.52,1348.69,1348.69,1365.35,1365.35,1373.83,1373.83,1382.41,1382.41,1391.11,1399.91,1399.91,1417.86,1417.86,1528.88,1528.88,1737.37,1737.37,1842.03,1842.03,1853.19,1853.19,1864.48,1864.48,1887.52,1887.52,1899.24,1899.24,1911.10,1911.10,1923.13,1935.29,1935.29,1960.11,1960.11,Não,Não,Não,Não,,Positiva,Não,- (*) ,Não
IODETO DE POTÁSSIO;BENZOATO DE SÓDIO;CLORIDRATO DE OXOMEMAZINA;GUAIFENESINA,05.044.984/0001-26,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,538818301138418,1677302710010,7896004812168,    -     ,    -     ,EXPEC,"(0,4 + 20 + 4 + 6) MG/ML XPE CT FR VD AMB X 120 ML ",R5C - EXPECTORANTES,Novo,Liberado,25.71,28.79,33.27,29.21,35.58,30.97,35.83,31.16,36.08,31.35,36.59,31.73,36.85,31.93,37.12,32.13,37.39,37.67,32.54,38.23,32.96,35.54,38.62,44.44,40.38,47.43,42.81,47.75,43.08,48.07,43.34,48.73,43.86,49.06,44.14,49.41,44.42,49.76,50.12,44.98,50.83,45.57,Não,Não,Não,Não,,Negativa,Sim,Tarja Sem Tarja,Sim
IODETO DE POTÁSSIO;NICOTINAMIDA;SULFATO DE MANGANÊS;PALMITATO DE RETINOL;PANAX GINSENG C. A. MEY.;SULFATO FERROSO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;FLUORETO DE SÓDIO;SULFATO DE POTÁSSIO;RUTOSÍDEO;D-PANTENOL;FOSFATO DE CÁLCIO DIBÁSICO;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;SULFATO DE MAGNÉSIO;BIOTINA;COLECALCIFEROL,57.507.378/0003-65,EMS S/A,541820030122007,1023503390040,7896004770185,    -     ,    -     ,GEROVITAL,CAP GEL MOLE CT BL AL PLAS TRANS X 30,A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Específico,Liberado,48.12,53.89,62.27,54.68,66.59,57.97,67.06,58.32,67.53,58.68,68.49,59.40,68.99,59.77,69.49,60.15,69.99,70.51,60.91,71.56,61.69,66.52,72.29,83.18,75.59,88.76,80.14,89.37,80.62,89.97,81.12,91.21,82.12,91.85,82.63,92.49,83.15,93.14,93.80,84.20,95.15,85.28,Não,Não,Não,Não,,Negativa,Sim,- (*) ,Sim
IODETO DE POTÁSSIO;NICOTINAMIDA;SULFATO DE MANGANÊS;PALMITATO DE RETINOL;PANAX GINSENG C. A. MEY.;SULFATO FERROSO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;FLUORETO DE SÓDIO;SULFATO DE POTÁSSIO;RUTOSÍDEO;D-PANTENOL;FOSFATO DE CÁLCIO DIBÁSICO;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;SULFATO DE MAGNÉSIO;BIOTINA;COLECALCIFEROL,57.507.378/0003-65,EMS S/A,507714701113422,1023503390059,7896004717999,    -     ,    -     ,GEROVITAL,CAP GEL MOLE CT BL AL PLAS TRANS X 60,A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Específico,Liberado,64.18,71.88,83.06,72.93,88.82,77.32,89.44,77.79,90.07,78.27,91.36,79.23,92.02,79.72,92.68,80.22,93.36,94.04,81.24,95.45,82.28,88.72,96.42,110.95,100.82,118.39,106.89,119.19,107.54,120.00,108.20,121.66,109.53,122.51,110.21,123.36,110.90,124.23,125.11,112.31,126.92,113.75,Não,Não,Não,Não,,Negativa,Sim,- (*) ,Sim
IODIXANOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612090001004,1839600020055,7898946550153,    -     ,    -     ,VISIPAQUE,550 MG/ML SOL INJ CT FR PLAS TRANS  X 50 ML   ,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,279.19,279.19,317.26,317.26,336.37,336.37,338.41,338.41,340.48,340.48,344.68,344.68,346.82,346.82,348.99,348.99,351.18,353.41,353.41,357.94,357.94,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IODIXANOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612090001204,1839600020063,7898946550160,    -     ,    -     ,VISIPAQUE,550 MG/ML SOL INJ CT FR PLAS TRANS  X 100 ML   ,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,548.95,548.95,623.81,623.81,661.39,661.39,665.39,665.39,669.45,669.45,677.72,677.72,681.93,681.93,686.19,686.19,690.50,694.87,694.87,703.78,703.78,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IODIXANOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612090001804,1839600020098,7898946550214,    -     ,    -     ,VISIPAQUE,652 MG/ML SOL INJ CT FR PLAS TRANS X 50 ML   ,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,305.10,305.10,346.70,346.70,367.59,367.59,369.82,369.82,372.07,372.07,376.67,376.67,379.01,379.01,381.38,381.38,383.77,386.20,386.20,391.15,391.15,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IODIXANOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612090001704,1839600020101,7898946550221,    -     ,    -     ,VISIPAQUE,652 MG/ML SOL INJ CT FR PLAS TRANS X 100 ML  ,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,610.21,610.21,693.42,693.42,735.19,735.19,739.65,739.65,744.16,744.16,753.35,753.35,758.02,758.02,762.76,762.76,767.56,772.42,772.42,782.32,782.32,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IODIXANOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541616070002203,1839600020111,7898946550252,    -     ,    -     ,VISIPAQUE,652 MG/ML SOL INJ CT FR PLAS TRANS X 500 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,3045.18,3045.18,3460.43,3460.43,3668.89,3668.89,3691.13,3691.13,3713.63,3713.63,3759.48,3759.48,3782.83,3782.83,3806.48,3806.48,3830.42,3854.66,3854.66,3904.08,3904.08,,,,,,,,,,,,,,,,,,,,,,Sim,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IODO POVIDONA PVPI,92.670.801/0001-82,GEYER MEDICAMENTOS S/A,510500501172429,1044300400011,7898100264131,    -     ,    -     ,SABOFEN,7 MG/G SAB CT FILME POLIPROPILENO X 100 G,"D8A1 - ANTISSEPTICOS E DESINFETANTES, EXCETO PRODUTOS PARA AS MAOS",Específico,Liberado,21.75,23.70,27.27,24.71,29.10,26.20,29.29,26.36,29.49,26.52,29.90,26.85,30.10,27.02,30.31,27.19,30.53,30.50,27.53,30.69,27.88,30.07,32.02,36.72,34.16,39.12,36.22,39.37,36.44,39.63,36.66,40.17,37.12,40.43,37.35,40.71,37.59,40.99,40.79,38.06,40.86,38.54,Não,Não,Não,Não,,Neutra,Sim,Tarja Sem Tarja,Sim
IODO POVIDONA PVPI,92.670.801/0001-82,GEYER MEDICAMENTOS S/A,510500502179427,1044300400028,7898100264124,    -     ,    -     ,SABOFEN,7 MG/G SAB CT FILME POLIPROPILENO X 50 G,"D8A1 - ANTISSEPTICOS E DESINFETANTES, EXCETO PRODUTOS PARA AS MAOS",Específico,Liberado,15.25,16.62,19.12,17.33,20.40,18.38,20.54,18.49,20.68,18.60,20.97,18.83,21.11,18.95,21.26,19.06,21.41,21.39,19.31,21.52,19.55,21.08,22.45,25.75,23.96,27.43,25.41,27.61,25.56,27.79,25.71,28.17,26.03,28.36,26.20,28.55,26.35,28.75,28.60,26.69,28.65,27.03,Não,Não,Não,Não,,Neutra,Sim,Tarja Sem Tarja,Sim
IODO;SALICILATO DE METILA,57.507.378/0003-65,EMS S/A,541820060130107,1023510820012,7896004817590,    -     ,    -     ,IODEX,"0,05G/G + 0,05G/G POM DERM CT PT 28 G",M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS,Específico,Liberado,10.82,12.12,14.01,12.30,14.98,13.04,15.08,13.12,15.19,13.20,15.40,13.36,15.52,13.44,15.63,13.53,15.74,15.86,13.70,16.09,13.87,14.96,16.26,18.71,17.00,19.97,18.03,20.10,18.14,20.24,18.25,20.51,18.47,20.66,18.58,20.80,18.70,20.95,21.10,18.94,21.39,19.17,Não,Não,Não,Não,,Negativa,Não,Tarja Sem Tarja,Sim
IODO;ÁCIDO BENZÓICO;ÁCIDO SALICÍLICO,44.010.437/0001-81,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,505506801171411,1071500140030,7893736003963,    -     ,    -     ,MICOTIAZOL,"20 MG/ML + 20 MG/ML + 2,5 MG/ML SOL TOP FR VD AMB X 50 ML",D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Similar,Liberado,23.85,26.71,30.87,27.10,33.01,28.73,33.24,28.91,33.47,29.08,33.95,29.44,34.19,29.63,34.44,29.81,34.69,34.95,30.19,35.47,30.57,32.97,35.83,41.24,37.46,44.00,39.72,44.30,39.97,44.59,40.20,45.21,40.70,45.52,40.96,45.84,41.21,46.16,46.50,41.74,47.16,42.26,Não,Não,Não,Não,,Negativa,Sim,- (*) ,Não
IODO;ÁCIDO SALICÍLICO,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533006901172410,1049711540010,7896006255000,    -     ,    -     ,HEBRIN,10 MG/ML + 10 MG/ML + 20MG/ML SOL DERM CT FR VD AMB X 30 ML + CGT,D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Similar,Liberado,12.16,13.62,15.74,13.82,16.83,14.65,16.95,14.74,17.07,14.83,17.31,15.01,17.44,15.11,17.56,15.20,17.69,17.82,15.39,18.09,15.59,16.81,18.27,21.03,19.11,22.43,20.25,22.59,20.38,22.74,20.50,23.05,20.75,23.22,20.89,23.37,21.01,23.54,23.71,21.28,24.05,21.55,Não,Não,Não,Não,,Negativa,Não,Tarja Sem Tarja,Não
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612040000503,1839600010041,7898946550047,    -     ,    -     ,OMNIPAQUE,300 MG I/ML SOL INJ CT FR PLAS TRANS X 50 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,161.39,161.39,183.40,183.40,194.45,194.45,195.62,195.62,196.82,196.82,199.25,199.25,200.48,200.48,201.74,201.74,203.01,204.29,204.29,206.91,206.91,223.11,223.11,253.54,253.54,268.82,268.82,270.43,270.43,272.09,272.09,275.45,275.45,277.15,277.15,278.89,278.89,280.65,282.42,282.42,286.04,286.04,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612040000603,1839600010051,7898946550054,    -     ,    -     ,OMNIPAQUE,300 MG I/ML SOL INJ CT FR PLAS TRANS X 100 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,292.16,292.16,332.00,332.00,352.00,352.00,354.13,354.13,356.29,356.29,360.69,360.69,362.93,362.93,365.20,365.20,367.50,369.82,369.82,374.56,374.56,403.89,403.89,458.97,458.97,486.62,486.62,489.56,489.56,492.55,492.55,498.63,498.63,501.73,501.73,504.87,504.87,508.05,511.25,511.25,517.81,517.81,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612040000703,1839600010084,7898946550085,    -     ,    -     ,OMNIPAQUE,350 MG I/ML SOL INJ CT FR PLAS TRANS X 50 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,186.11,186.11,211.49,211.49,224.23,224.23,225.59,225.59,226.96,226.96,229.77,229.77,231.19,231.19,232.64,232.64,234.10,235.58,235.58,238.60,238.60,257.29,257.29,292.37,292.37,309.98,309.98,311.86,311.86,313.76,313.76,317.64,317.64,319.61,319.61,321.61,321.61,323.63,325.68,325.68,329.85,329.85,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541612040000803,1839600010092,7898946550092,    -     ,    -     ,OMNIPAQUE,350 MG I/ML SOL INJ CT FR PLAS TRANS X 100 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,335.74,335.74,381.52,381.52,404.51,404.51,406.96,406.96,409.44,409.44,414.49,414.49,417.07,417.07,419.68,419.68,422.31,424.99,424.99,430.44,430.44,464.14,464.14,527.43,527.43,559.21,559.21,562.60,562.60,566.03,566.03,573.01,573.01,576.57,576.57,580.18,580.18,583.82,587.52,587.52,595.06,595.06,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541617040002303,1839600010106,7898946550238,    -     ,    -     ,OMNIPAQUE,300 MG I/ML SOL INJ CT FR PLAS TRANS X 500 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,1285.85,1285.85,1461.19,1461.19,1549.22,1549.22,1558.61,1558.61,1568.11,1568.11,1587.47,1587.47,1597.33,1597.33,1607.31,1607.31,1617.42,1627.66,1627.66,1648.53,1648.53,1777.61,1777.61,2020.01,2020.01,2141.71,2141.71,2154.69,2154.69,2167.82,2167.82,2194.58,2194.58,2208.22,2208.22,2222.01,2222.01,2235.99,2250.14,2250.14,2279.00,2279.00,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOEXOL,00.029.372/0001-40,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,541617040002403,1839600010114,7898946550245,    -     ,    -     ,OMNIPAQUE,350 MG I/ML SOL INJ CT FR PLAS TRANS X 500 ML,"T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA",Novo,Regulado,1424.35,1424.35,1618.58,1618.58,1716.08,1716.08,1726.48,1726.48,1737.01,1737.01,1758.46,1758.46,1769.38,1769.38,1780.44,1780.44,1791.64,1802.97,1802.97,1826.09,1826.09,1969.08,1969.08,2237.59,2237.59,2372.38,2372.38,2386.76,2386.76,2401.31,2401.31,2430.97,2430.97,2446.06,2446.06,2461.35,2461.35,2476.84,2492.50,2492.50,2524.46,2524.46,Não,Não,Não,Não,,Positiva,Sim,Tarja Vermelha,Sim
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,540715080002302,1803700030019,8032953580645,    -     ,    -     ,IOMERON,"612,4 MG/ML SOL INJ CT FA VD TRANS X 50 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,73.04,81.80,94.53,83.00,101.08,87.99,101.79,88.53,102.50,89.07,103.97,90.17,104.71,90.73,105.47,91.29,106.24,107.02,92.45,108.62,93.64,100.97,109.73,126.27,114.74,134.73,121.64,135.65,122.39,136.56,123.13,138.45,124.65,139.41,125.43,140.38,126.20,141.37,142.38,127.81,144.43,129.45,Não,Não,Não,Não,,Negativa,Não,Tarja Vermelha,Não
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,540715080002402,1803700030027,8032953580652,    -     ,    -     ,IOMERON,"612,4 MG/ML SOL INJ CT FA VD TRANS X 100 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,143.21,160.39,185.34,162.73,198.20,172.54,199.58,173.58,200.99,174.64,203.85,176.80,205.32,177.89,206.81,179.01,208.31,209.84,181.27,212.97,183.60,197.97,215.16,247.57,224.96,264.19,238.53,265.96,239.96,267.78,241.43,271.46,244.42,273.35,245.92,275.27,247.47,277.20,279.16,250.60,283.18,253.82,Não,Não,Não,Não,,Negativa,Não,Tarja Vermelha,Não
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,540715080002602,1803700030043,8032953580690,    -     ,    -     ,IOMERON,"816,5 MG/ML SOL INJ CT 10 FA VD TRANS X 50 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,874.61,979.56,1131.97,993.87,1210.47,1053.74,1218.92,1060.13,1227.50,1066.59,1245.01,1079.76,1253.96,1086.47,1263.04,1093.26,1272.24,1281.59,1107.10,1300.70,1121.29,1209.09,1314.04,1512.07,1373.97,1613.47,1456.73,1624.36,1465.57,1635.41,1474.50,1657.95,1492.70,1669.47,1501.98,1681.15,1511.37,1692.97,1704.99,1530.50,1729.53,1550.12,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Não
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,540715080002802,1803700030061,8032953580706,    -     ,    -     ,IOMERON,"816,5 MG/ML SOL INJ CT 10 FA VD TRANS X 100 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,1715.79,1921.68,2220.67,1949.76,2374.67,2067.21,2391.26,2079.74,2408.08,2092.42,2442.44,2118.25,2459.99,2131.41,2477.80,2144.73,2495.86,2514.20,2171.88,2551.68,2199.72,2371.97,2577.87,2966.34,2695.43,3165.26,2857.80,3186.64,2875.12,3208.31,2892.65,3252.54,2928.36,3275.13,2946.55,3298.03,2964.96,3321.25,3344.81,3002.50,3392.94,3040.98,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Não
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,540715080002902,1803700030078,8032953580683,    -     ,    -     ,IOMERON,"816,5 MG/ML SOL INJ CT FA VD TRANS X 500 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,822.60,921.31,1064.65,934.77,1138.49,991.08,1146.44,997.09,1154.50,1003.17,1170.98,1015.55,1179.39,1021.86,1187.93,1028.25,1196.59,1205.38,1041.26,1223.35,1054.61,1137.19,1235.90,1422.14,1292.26,1517.52,1370.11,1527.77,1378.42,1538.15,1386.82,1559.37,1403.94,1570.19,1412.66,1581.17,1421.50,1592.31,1603.60,1439.48,1626.68,1457.94,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Não
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,559221100002903,1803700030086,8032953583370,    -     ,    -     ,IOMERON,"612,4 MG/ML SOL INJ CT 10 FA VD TRANS X 50 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,730.39,818.04,945.32,829.99,1010.87,879.99,1017.94,885.32,1025.09,890.72,1039.72,901.72,1047.19,907.32,1054.77,912.99,1062.46,1070.27,924.55,1086.23,936.40,1009.73,1097.37,1262.74,1147.41,1347.41,1216.53,1356.53,1223.90,1365.74,1231.37,1384.57,1246.58,1394.18,1254.32,1403.93,1262.16,1413.82,1423.85,1278.14,1444.35,1294.52,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Sim
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,559221100003003,1803700030094,8032953583387,    -     ,    -     ,IOMERON,"612,4 MG/ML SOL INJ CT 10 FA VD TRANS X 100 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,1432.05,1603.90,1853.45,1627.33,1981.98,1725.36,1995.83,1735.82,2009.86,1746.41,2038.54,1767.97,2053.19,1778.95,2068.05,1790.07,2083.13,2098.43,1812.73,2129.72,1835.97,1979.73,2151.57,2475.81,2249.69,2641.83,2385.21,2659.68,2399.67,2677.75,2414.31,2714.68,2444.11,2733.53,2459.29,2752.64,2474.67,2772.03,2791.69,2505.99,2831.87,2538.12,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Sim
IOMEPROL,10.742.412/0004-01,BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA,559223040003103,1803700030108,8032953583042,    -     ,    -     ,IOMERON,"612,4 MG/ML SOL INJ CT FA VD TRANS X 500 ML",T1X - OUTROS PRODUTOS PARA DIAGNÓSTICO POR IMAGEM,Novo,Regulado,678.04,759.40,877.55,770.49,938.41,816.91,944.97,821.86,951.61,826.87,965.19,837.08,972.13,842.28,979.16,847.54,986.30,993.55,858.27,1008.36,869.28,937.34,1018.71,1172.22,1065.16,1250.83,1129.33,1259.29,1136.17,1267.84,1143.10,1285.32,1157.21,1294.25,1164.40,1303.29,1171.67,1312.47,1321.79,1186.51,1340.81,1201.73,Não,Não,Não,Não,,Negativa,Sim,Tarja Vermelha,Sim
ION CITRATO,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412060073504,1542301850014,7899095239470,    -     ,    -     ,STOMALIV,(430 + 430 + 100) MG/G PO EFERV CT 10 ENV PE X 5 G (EMB MULT) (SABOR ABACAXI) ,A2A1 - ANTIÁCIDOS PUROS,Específico,Liberado,8.12,9.10,10.52,9.23,11.25,9.79,11.32,9.85,11.40,9.91,11.57,10.03,11.65,10.09,11.73,10.16,11.82,11.91,10.28,12.08,10.42,11.23,12.21,14.05,12.76,15.00,13.53,15.09,13.62,15.19,13.70,15.41,13.87,15.51,13.95,15.61,14.05,15.73,15.84,14.21,16.06,14.41,Não,Não,Não,Não,,Negativa,Não,- (*) ,Não
ION CITRATO,03.485.572/0001-04,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,510412060073604,1542301850022,7899095239487,    -     ,    -     ,STOMALIV,(430 + 430 + 100) MG/G PO EFERV CT 50 ENV PE X 5 G (EMB MULT) (SABOR ABACAXI) ,A2A1 - ANTIÁCIDOS PUROS,Específico,Liberado,40.61,45.48,52.56,46.14,56.20,48.92,56.59,49.22,56.99,49.52,57.80,50.13,58.22,50.44,58.64,50.76,59.07,59.50,51.40,60.39,52.06,56.14,61.01,70.21,63.79,74.91,67.63,75.41,68.04,75.93,68.46,76.97,69.30,77.51,69.73,78.05,70.17,78.60,79.16,71.06,80.30,71.97,Não,Não,Não,Não,,Negativa,Sim,- (*) ,Não
ION CITRATO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO,48.113.906/0001-49,1FARMA INDUSTRIA FARMACEUTICA LTDA,526217070014604,1048101240031,7898075315876,    -     ,    -     ,DIGIAZIA,(460 + 100 + 440) MG/G PO EFEV CT 60 ENV AL PLAS PE X 5 G,A2A1 - ANTIÁCIDOS PUROS,Específico,Liberado,32.63,36.55,42.24,37.08,45.17,39.32,45.48,39.56,45.80,39.80,46.45,40.29,46.79,40.54,47.13,40.79,47.47,47.82,41.31,48.53,41.84,45.11,49.03,56.42,51.26,60.21,54.36,60.61,54.69,61.02,55.02,61.86,55.70,62.29,56.04,62.73,56.39,63.17,63.62,57.11,64.53,57.84,Não,Não,Não,Não,,Negativa,Não,Tarja Sem Tarja,Não
